,created_at,text
1757,2022-12-04 15:30:06+00:00,Hey @elonmusk when can we access Twitter from our @Tesla with an app? #tesla #model3 #Elonmusk
1758,2022-12-04 15:30:06+00:00,"@cryptojack 🔥$EGT🔥
Loading up my bag with $EGT is the best financial decision I have made this year. 

The chart is orgasmic💯.  
Community is strong and supportive ✅

@ElonGoatToken @elonmusk 

#elongoat #elongoattoken #ElonMusk $EGT #egt #egtarmy #memecoin #ElonistheGoat https://t.co/g46XV4Kkxc"
1759,2022-12-04 15:30:01+00:00,"@Lulubobcat1 @DmitrysPlane @tbonier JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/pBV7cdQzDk"
1760,2022-12-04 15:29:58+00:00,"McCarthy standing up for every conspiracy and troll on @Twitter. 

Not gonna work

BTW, I do wonder if #ElonMusk has considered the legacy that will overshadow his past accomplishments?

Musk will not be able to rewrite the future. He could change the present though

#USA #uspoli https://t.co/FO1TR2eypE"
1761,2022-12-04 15:29:56+00:00,"@KevinThobias @MarioNawfal Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/0cfAhQixOn"
1762,2022-12-04 15:29:54+00:00,"@Pujagho86132909 @QuaiNetwork JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/4uQQH7ZA0i"
1763,2022-12-04 15:29:52+00:00,"@ShibAlert JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/GilbD3PuNf"
1764,2022-12-04 15:29:50+00:00,"@Aurora_MIMA JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/jxqX9ZYZ7U"
1765,2022-12-04 15:29:49+00:00,"@GuardaWallet @0xPolygon JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/AGlcqYTE4I"
1766,2022-12-04 15:29:49+00:00,"@janipewter @AdamCleave JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/bju3u6x7c9"
1767,2022-12-04 15:29:47+00:00,"@willhedoit2036 JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/vdwqNICVNE"
1768,2022-12-04 15:29:42+00:00,"@Rotharium JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/U6cHzhRUzz"
1769,2022-12-04 15:29:41+00:00,"@LD259100 @JAlaszewski @QuinlanQuinlan @TheFox89688362 @ShimanoSteve @claire_horwell @LittleNinjaUK @RedMajid @indieHackney @imperialcollege @KingsCollegeLon @NickCowern @MichaelEMann @devisridhar @pk_shishodia @ProfRayWills @drljhorsfall @DrRitaIssa @MattLoxham @DrMariaNeira @DrMatthewSweet @DrMarcusP @KulikovUNIATF @alexjellicoe @EvanHD @PaulLomax @visitcamberwell @simonjcalvert @JohnJohnStewart @A_d_e_s_a_n_u @MicheleRagusa6 @EJinAction @DrBobBullard @aracelicamargo_ @0jhl @tonymess14 @alisha94_ @delgueg @BBvoice4all @VoiceOfN9 @TottenhamLTNNo @albrow_matt @niamhck JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/U3FfbjGurT"
1770,2022-12-04 15:29:36+00:00,"@dannyodwyer JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/nIg0bVP8nv"
1771,2022-12-04 15:29:35+00:00,"@TheRabbitHole84 @elonmusk Someone clearly knows that #sheep are easy to herd. #ElonMusk bought the highest paid #propaganda sheep herding machine in #history and his sheeple are flocking right to him
🐑🐑🐑🐑🐑🐑🐑🐑🐑 https://t.co/L0eEHHjqSX"
1772,2022-12-04 15:29:34+00:00,"@elisa1121 @MarioNawfal @elonmusk Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/xxBotW4QeP"
1773,2022-12-04 15:29:31+00:00,"@MrRoads2 @dnthakur33 @TheCynicOpt @NoContextBrits JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/7m3a2r0qGZ"
1774,2022-12-04 15:29:27+00:00,"@ahmadzainuri987 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Sw0CNUwT2q"
1775,2022-12-04 15:29:27+00:00,"@crypto__mak JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/GiTsAD4HwZ"
1776,2022-12-04 15:29:21+00:00,"@Crypto__Diva #CheemsInu 
#Cheemsarmy 
#CheemsBSC 
#CheemsETH 
#CheemsAVAX 
#CheemsInuArmy 
#elonmusk 
#cryptocurrency 
#Binance    
#CZBinance 
#Kucoin    
too the moon🚀🚀🚀🚀🚀 https://t.co/iRA1PUdAkQ"
1777,2022-12-04 15:29:20+00:00,"@myob_doe JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/VbtxnxBDOR"
1778,2022-12-04 15:29:20+00:00,"@davidgokhshtein @MarioNawfal Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/H1ubf3AlMc"
1779,2022-12-04 15:29:17+00:00,"@DaCryptoPirates Hi Sir,

Please check @ElonGoatToken 🐐🐐👀👀🔥🚀
@elonmusk #ElonMusk #ElonGoatToken #ElonGoat #EGT #ClaimYourGoat #memecoin https://t.co/qY8PjSd1sc"
1780,2022-12-04 15:29:16+00:00,"@0xEthereumYoda JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/OBZ8zA0YtI"
1781,2022-12-04 15:29:13+00:00,"@AlexryStar @MarioNawfal Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/bwG5GnEkOl"
1782,2022-12-04 15:29:06+00:00,"@Bitcointradin17 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/cgbdo4WwGP"
1783,2022-12-04 15:29:06+00:00,"@__Injaneb96 @MarioNawfal Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/1W7TtI8YW7"
1784,2022-12-04 15:29:06+00:00,"@tristan321ace JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/j8ygOY1Mae"
1785,2022-12-04 15:29:05+00:00,@lexfridman @elonmusk If we require no credentials of verisimilitude then how can we expect to trust what the “citizens journalists” report? #ElonMusk #. @lexfridman https://t.co/XejyFDyRwI
1786,2022-12-04 15:29:05+00:00,"#DISCOUNT IS HERE!!!!!!!🎇🎉🎊🎉

Click to join our PREMIUM CHANNEL 👇🏻👇🏻
https://t.co/3zl0FrfjNJ

Monthly$30✅
Yearly$99✅
Lifetime $500✅

#crypto #CryptoCom #CryptoNews #cryptocrash #ElonMusk #waqarzaka  #cryptotrading #cryptosignal #cryptosignals #Binance #Bitcoin #BTC https://t.co/Hv8BnPMM89"
1787,2022-12-04 15:29:02+00:00,"@ahmadzainuri987 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/pzzVQBp57k"
1788,2022-12-04 15:28:58+00:00,"@High_Jefinition @MarioNawfal @MessierM87 Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/75xw6vH9Fr"
1789,2022-12-04 15:28:56+00:00,"@SmolSharkAvax JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/pOvPyHsl5a"
1790,2022-12-04 15:28:55+00:00,"@Blockchain888_ @chainlink JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/QxOXB1flho"
1791,2022-12-04 15:28:51+00:00,Thanks for reference to Financial Times' illuminating hilarious article about #SBF   #elonmusk  https://t.co/athDwddHps https://t.co/JuUwrBAFj6
1792,2022-12-04 15:28:51+00:00,"@DaCryptoPirates Want a good investment?
$EGT - 
@ElonGoatToken

I dont care about how the chart looks, watch these guys work. 

Im all in.

#ElonGOAT #Elongoattoken #egt #egttoken #ClaimYourGoat #ElonistheGoat #elonmusk 
@elonmusk https://t.co/TKGowqukhq"
1793,2022-12-04 15:28:48+00:00,"@stonk_works @MarioNawfal @KimDotcom Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/HzHWSxQmQd"
1794,2022-12-04 15:28:47+00:00,"@kunjarbhaduri @chamath @brian_armstrong @bhorowitz @TrustlessState @RyanSAdams JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/oNGbsi8CaV"
1795,2022-12-04 15:28:45+00:00,"Ex-Twitter Executive: Elon Musk Is Putting Us ‘In Harm’s Way’ By Showing How We Censored Content https://t.co/uduQTlB7Rr 

*

What does it mean that a man reaps what he sows (Galatians 6:7)?
&gt;&gt;https://t.co/ASv5bhvaQy

#SoliDeoGloria #Psalm2 #ElonMusk #TwitterFiles #TwitterGate https://t.co/YFfElgqTZ7"
1796,2022-12-04 15:28:43+00:00,"@DaCryptoPirates 🔥$EGT🔥
Loading up my bag with $EGT is the best financial decision I have made this year. 

The chart is orgasmic💯.  
Community is strong and supportive ✅

@ElonGoatToken @elonmusk 

#elongoat #elongoattoken #ElonMusk $EGT #egt #egtarmy #memecoin #ElonistheGoat  #ERC20 https://t.co/RdWvU1C1fj"
1797,2022-12-04 15:28:41+00:00,"@CaitlinLong_ @MarioNawfal @elonmusk @Twitter Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/lvtieKq0Zi"
1798,2022-12-04 15:28:39+00:00,"@DaCryptoPirates Checkout $EGT @ElonGoatToken #ElonGOAT #Elongoattoken 

Next 100x coin on Uniswap #Cryptocurency #Binance #ERC20 #crypto #NFT #ElonMusk #GOAT𓃵 #GOAT https://t.co/GTHMt0VO5B"
1799,2022-12-04 15:28:38+00:00,"@yoursugarcityx JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/sSxbHHX3TR"
1800,2022-12-04 15:28:33+00:00,Where are all my cool porno channels? I mean wtf? I was following a pretty long list of em. Fucking #Elonmusk
1801,2022-12-04 15:28:32+00:00,"@Okay_BearsNFT JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/4JHJnh4cQE"
1802,2022-12-04 15:28:31+00:00,"@MetaMoonland JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/zlvDKPfdkw"
1803,2022-12-04 15:28:29+00:00,"@ashtonpittman @elonmusk @elonmusk #Elonmusk invited #AndrewAnglin back on #Twitter in the same way #DonaldTrump invited #KanyeHitler &amp; #NickFuentes 4 #Thanksgiving dinner.Both embrace #neonazi trolls.Both celebrate #HateSpeech -those that forget history are condemned to repeat it.” 
@maddow @jaketapper"
1804,2022-12-04 15:28:28+00:00,"@littlemissjacob @MarioNawfal Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/oSung8n1QC"
1805,2022-12-04 15:28:28+00:00,"@DragonNftCity JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/wraYhujVsY"
1806,2022-12-04 15:28:27+00:00,"@MananPandya5 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/kWEs3fsyzq"
1807,2022-12-04 15:28:21+00:00,"@RajaRam63514732 @traderjoe_xyz JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/njLJm588UY"
1808,2022-12-04 15:28:19+00:00,"@_Crypto_Frog JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1IqGJW8vnx"
1809,2022-12-04 15:28:16+00:00,"@TA4CryptoBot JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/DYLVH9vmyC"
